transaction_id,customer_id,age,income,transaction_amount,transaction_type,merchant_category,credit_score,account_balance,is_fraud
T01413,C0379,42,24173,1111.48,Bank Transfer,Utilities,553,42155.08,0
T01414,C0078,27,129369,285.53,Bank Transfer,Fashion,479,24128.82,0
T01415,C0410,38,46400,1281.92,ATM Withdrawal,Groceries,339,26616.45,0
T01416,C0062,63,70445,2640.18,ATM Withdrawal,Dining,819,15207.1,0
T01417,C0132,56,90305,862.12,ATM Withdrawal,Travel,845,24781.44,0
T01418,C0089,44,57564,841.46,Online Purchase,Fashion,535,6685.95,0
T01419,C0237,44,65814,2315.65,POS Swipe,Utilities,762,47795.96,0
T01420,C0042,19,99747,171.17,Bank Transfer,Travel,527,40038.0,0
T01421,C0089,58,108791,613.83,Online Purchase,Electronics,782,33431.86,0
T01422,C0402,65,47962,2082.23,ATM Withdrawal,Dining,729,26955.9,0
T01423,C0296,30,104892,320.33,ATM Withdrawal,Utilities,321,39629.24,1
T01424,C0328,26,105842,1986.79,POS Swipe,Travel,642,24788.39,0
T01425,C0295,69,90533,2372.66,ATM Withdrawal,Groceries,339,15068.7,0
T01426,C0104,53,76184,2259.08,Online Purchase,Electronics,472,8102.67,0
T01427,C0014,39,102912,4346.53,Online Purchase,Utilities,738,32414.52,0
T01428,C0288,59,126416,2652.66,POS Swipe,Groceries,478,46478.34,0
T01429,C0179,43,123591,2342.56,Online Purchase,Dining,432,7765.57,0
T01430,C0125,29,30578,2056.49,Bank Transfer,Electronics,650,9082.9,0
T01431,C0422,34,38624,4089.03,Online Purchase,Fashion,824,21736.94,0
T01432,C0353,31,136164,4475.81,Online Purchase,Groceries,839,40364.28,0
T01433,C0023,31,59194,4266.95,Online Purchase,Travel,805,14766.74,0
T01434,C0063,51,129903,3369.37,Bank Transfer,Utilities,383,12770.25,0
T01435,C0143,37,20389,691.12,ATM Withdrawal,Electronics,763,31036.32,0
T01436,C0481,28,119303,1387.97,Online Purchase,Groceries,642,26827.18,0
T01437,C0153,33,131116,235.09,POS Swipe,Fashion,579,3105.0,0
T01438,C0145,68,133903,4654.47,Bank Transfer,Utilities,562,4166.35,0
T01439,C0225,48,87391,3305.69,POS Swipe,Utilities,465,32186.35,0
T01440,C0495,23,126429,3733.08,Online Purchase,Groceries,592,23309.67,0
T01441,C0450,36,33794,1561.3,POS Swipe,Fashion,808,48551.76,0
T01442,C0462,54,78002,4229.04,Online Purchase,Dining,525,33958.72,0
T01443,C0309,21,55531,1301.72,Bank Transfer,Dining,469,602.68,0
T01444,C0104,64,72815,13.21,POS Swipe,Electronics,747,24102.84,0
T01445,C0104,21,24986,1885.19,POS Swipe,Groceries,801,20780.95,0
T01446,C0435,37,52298,2855.95,Online Purchase,Electronics,826,5425.02,0
T01447,C0039,27,21481,2396.13,Online Purchase,Dining,678,46168.12,1
T01448,C0435,41,76408,4311.07,ATM Withdrawal,Utilities,500,40270.06,0
T01449,C0198,52,89267,531.5,Online Purchase,Electronics,549,11581.29,0
T01450,C0134,43,141950,2771.35,Online Purchase,Fashion,708,12873.44,0
T01451,C0067,54,36835,2567.33,ATM Withdrawal,Travel,424,1697.7,0
T01452,C0391,55,145355,1410.56,Online Purchase,Dining,412,14906.2,0
T01453,C0179,38,47798,4112.03,Online Purchase,Dining,436,29272.64,0
T01454,C0456,57,111649,3765.48,ATM Withdrawal,Fashion,795,21100.09,1
T01455,C0042,56,84887,3665.63,Bank Transfer,Electronics,449,48465.85,1
T01456,C0448,38,39477,4381.58,Bank Transfer,Groceries,642,2898.4,0
T01457,C0015,27,37266,3615.31,Online Purchase,Utilities,620,29612.36,0
T01458,C0111,55,106328,1163.05,Online Purchase,Travel,831,42929.64,1
T01459,C0157,63,105988,3529.29,ATM Withdrawal,Groceries,588,24088.97,0
T01460,C0289,21,147815,1541.98,ATM Withdrawal,Groceries,788,247.84,0
T01461,C0478,62,63526,1214.66,Bank Transfer,Fashion,791,12215.79,0
T01462,C0231,37,137965,369.65,POS Swipe,Electronics,551,16256.07,0
T01463,C0411,34,134615,3721.42,Online Purchase,Dining,376,48303.13,0
T01464,C0420,24,126870,3556.45,POS Swipe,Dining,691,45597.49,0
T01465,C0157,21,147426,1176.32,POS Swipe,Fashion,711,47463.61,0
T01466,C0038,46,31889,3748.15,ATM Withdrawal,Electronics,472,41305.35,0
T01467,C0441,31,44335,4589.62,Online Purchase,Fashion,500,17647.22,0
T01468,C0097,20,31254,544.6,Online Purchase,Dining,516,45303.23,0
T01469,C0485,41,106610,1167.02,ATM Withdrawal,Groceries,675,49086.06,0
T01470,C0411,54,31442,3752.55,POS Swipe,Utilities,310,17568.56,0
T01471,C0439,33,66289,1376.16,ATM Withdrawal,Electronics,311,13101.74,1
T01472,C0289,69,73747,3125.2,Bank Transfer,Travel,734,27391.12,1
T01473,C0254,21,57327,410.42,Online Purchase,Travel,672,9438.89,0
T01474,C0196,41,36199,2263.75,Bank Transfer,Groceries,572,1727.95,0
T01475,C0086,51,92827,3696.76,ATM Withdrawal,Fashion,808,47296.98,0
T01476,C0322,47,126464,3434.14,Online Purchase,Fashion,431,46294.46,1
T01477,C0010,35,20112,4076.29,Bank Transfer,Dining,618,8216.43,0
T01478,C0005,36,107051,4387.87,Bank Transfer,Groceries,467,20446.24,0
T01479,C0123,48,39581,3867.05,POS Swipe,Dining,696,41568.71,0
T01480,C0330,36,134228,3359.58,Online Purchase,Dining,479,33083.91,0
T01481,C0353,66,79722,163.45,Bank Transfer,Travel,357,19799.9,0
T01482,C0118,63,112036,2677.16,Bank Transfer,Dining,779,37234.13,1
T01483,C0294,36,117562,193.3,POS Swipe,Dining,759,44862.66,0
T01484,C0397,39,36523,4041.3,Bank Transfer,Travel,360,46315.3,0
T01485,C0159,41,86960,1607.02,Bank Transfer,Fashion,668,19004.6,0
T01486,C0303,62,137637,2814.33,Bank Transfer,Electronics,420,8760.68,0
T01487,C0228,29,39552,1400.83,POS Swipe,Utilities,845,45650.66,0
T01488,C0365,47,143396,3913.59,Bank Transfer,Dining,316,4718.52,0
T01489,C0216,55,30808,4433.08,Bank Transfer,Electronics,795,36112.25,0
T01490,C0436,48,124347,1996.22,Online Purchase,Travel,796,7110.82,0
T01491,C0184,53,92525,4315.3,Online Purchase,Electronics,804,19530.4,1
T01492,C0015,36,43620,1339.04,POS Swipe,Utilities,831,20636.63,0
T01493,C0157,65,124565,2675.63,ATM Withdrawal,Electronics,614,8022.02,0
T01494,C0136,62,20887,4294.51,Online Purchase,Electronics,368,46141.8,0
T01495,C0261,53,51802,1632.78,POS Swipe,Electronics,460,233.14,0
T01496,C0157,47,105024,4770.44,Bank Transfer,Electronics,444,44701.05,1
T01497,C0047,66,115549,613.79,Bank Transfer,Groceries,684,44203.08,0
T01498,C0324,50,134737,96.28,POS Swipe,Dining,568,15916.49,0
T01499,C0332,35,138639,4521.16,Bank Transfer,Travel,753,35243.79,0
T01500,C0173,69,138248,347.9,Bank Transfer,Utilities,817,12715.16,0
T01501,C0130,66,101938,4959.49,ATM Withdrawal,Travel,649,37962.8,0
T01502,C0411,45,106741,4757.23,Bank Transfer,Groceries,409,28099.88,1
T01503,C0095,64,141028,689.42,Online Purchase,Groceries,782,15081.25,0
T01504,C0115,28,142746,2690.24,Bank Transfer,Groceries,706,20071.71,0
T01505,C0243,62,46049,928.68,POS Swipe,Dining,350,34525.45,1
T01506,C0420,50,97789,2143.64,ATM Withdrawal,Groceries,702,45314.26,0
T01507,C0292,34,104526,311.82,Bank Transfer,Electronics,775,6623.25,0
T01508,C0282,23,27846,1123.5,POS Swipe,Travel,386,28611.06,1
T01509,C0299,21,110563,1819.55,Online Purchase,Fashion,367,12761.09,0
T01510,C0283,37,124736,2196.04,Bank Transfer,Utilities,341,40088.48,0
T01511,C0069,65,66220,4887.59,ATM Withdrawal,Groceries,356,3604.84,0
T01512,C0148,64,66163,4040.29,Bank Transfer,Travel,495,34478.89,0
T01513,C0011,44,23765,3688.36,POS Swipe,Groceries,361,8829.81,1
T01514,C0254,32,137126,2687.52,ATM Withdrawal,Dining,562,29859.63,0
T01515,C0330,23,101486,4200.79,Bank Transfer,Groceries,411,41801.06,0
T01516,C0360,64,65270,1699.92,Online Purchase,Groceries,477,37778.53,1
T01517,C0038,31,95277,3545.95,ATM Withdrawal,Groceries,325,37671.85,1
T01518,C0134,28,108278,4968.95,Online Purchase,Groceries,709,25940.48,0
T01519,C0200,56,146354,1576.57,POS Swipe,Utilities,830,44548.21,0
T01520,C0023,26,110239,3371.72,Bank Transfer,Travel,616,29446.45,0
T01521,C0303,43,124245,4222.35,Online Purchase,Dining,831,45884.15,0
T01522,C0346,33,142332,4579.46,POS Swipe,Groceries,405,27371.47,0
T01523,C0302,22,123159,3591.07,Bank Transfer,Groceries,763,25347.68,0
T01524,C0363,69,42931,1421.62,POS Swipe,Groceries,545,11195.42,0
T01525,C0396,27,109116,1634.78,Online Purchase,Groceries,380,27284.85,0
T01526,C0218,67,140599,108.69,POS Swipe,Electronics,695,7115.18,0
T01527,C0141,20,75633,3805.63,ATM Withdrawal,Electronics,821,43497.54,0
T01528,C0104,30,100702,218.48,Bank Transfer,Fashion,563,33827.01,0
T01529,C0446,60,71913,4323.94,POS Swipe,Groceries,573,49682.41,0
T01530,C0210,66,139144,597.71,Online Purchase,Fashion,471,4695.66,0
T01531,C0473,47,114776,863.52,Bank Transfer,Utilities,564,12109.57,0
T01532,C0481,62,45991,2385.25,ATM Withdrawal,Fashion,325,43870.21,0
T01533,C0111,23,141049,3690.71,Bank Transfer,Travel,768,19823.18,0
T01534,C0104,34,74845,699.32,ATM Withdrawal,Electronics,775,23368.52,0
T01535,C0316,62,124092,2203.16,Bank Transfer,Electronics,655,43046.53,0
T01536,C0171,68,118505,2416.84,POS Swipe,Groceries,325,26138.98,0
T01537,C0460,36,75312,1065.37,POS Swipe,Groceries,333,9754.44,0
T01538,C0492,59,30561,582.21,Online Purchase,Utilities,563,44612.3,0
T01539,C0356,52,36901,4182.92,ATM Withdrawal,Dining,437,1649.98,1
T01540,C0496,63,126041,2514.82,Online Purchase,Utilities,761,44780.27,0
T01541,C0324,43,115556,76.83,POS Swipe,Travel,467,2620.96,0
T01542,C0133,68,82875,4015.89,ATM Withdrawal,Groceries,380,33325.88,0
T01543,C0376,22,45917,4904.07,Online Purchase,Groceries,706,3676.8,0
T01544,C0293,46,82120,3031.6,Online Purchase,Utilities,345,35340.03,0
T01545,C0328,54,21988,2521.02,Online Purchase,Utilities,352,1795.17,0
T01546,C0127,37,133745,4392.69,Online Purchase,Utilities,775,42138.64,0
T01547,C0106,66,130041,4762.82,Online Purchase,Electronics,315,23350.6,1
T01548,C0497,38,148467,3773.91,ATM Withdrawal,Fashion,659,4763.35,0
T01549,C0092,27,147400,2230.04,Online Purchase,Fashion,786,35370.29,0
T01550,C0287,22,34256,2963.15,ATM Withdrawal,Groceries,801,24515.58,0
T01551,C0378,53,138490,3506.17,Online Purchase,Electronics,440,9628.35,1
T01552,C0393,23,107728,975.4,POS Swipe,Utilities,746,882.05,0
T01553,C0051,43,146155,2238.77,POS Swipe,Groceries,589,20958.11,0
T01554,C0029,21,48230,4149.96,Online Purchase,Electronics,508,4372.9,0
T01555,C0462,56,125466,3275.35,Bank Transfer,Travel,774,4799.07,0
T01556,C0296,56,79778,2058.96,POS Swipe,Dining,712,13439.74,0
T01557,C0297,67,65833,3318.5,ATM Withdrawal,Electronics,726,31559.87,0
T01558,C0214,52,42625,595.52,Online Purchase,Groceries,670,26542.54,0
T01559,C0267,18,52088,2010.48,ATM Withdrawal,Fashion,589,3542.47,0
T01560,C0407,41,99650,3966.68,Bank Transfer,Utilities,731,48424.72,0
T01561,C0257,53,61167,1106.44,Online Purchase,Dining,567,44369.72,0
T01562,C0302,23,123937,933.88,POS Swipe,Travel,450,13035.35,0
T01563,C0101,58,91291,4754.34,ATM Withdrawal,Dining,554,6204.69,0
T01564,C0405,63,85303,1053.44,POS Swipe,Dining,652,47125.9,0
T01565,C0346,61,96361,1308.29,POS Swipe,Electronics,676,23110.97,0
T01566,C0110,48,108229,4848.23,Online Purchase,Groceries,657,15627.23,0
T01567,C0420,37,24117,3674.87,ATM Withdrawal,Groceries,669,24568.87,0
T01568,C0182,41,110265,3499.48,Bank Transfer,Dining,526,38659.93,1
T01569,C0471,42,148938,4265.37,POS Swipe,Utilities,602,8502.43,0
T01570,C0313,53,117718,583.54,Online Purchase,Groceries,688,38398.04,0
T01571,C0001,38,80710,3531.25,Online Purchase,Dining,676,37497.39,0
T01572,C0319,47,114426,2520.92,Bank Transfer,Groceries,417,27013.48,0
T01573,C0438,41,114876,4146.61,Online Purchase,Utilities,304,43305.53,0
T01574,C0055,61,87054,2543.17,POS Swipe,Travel,743,6693.95,0
T01575,C0371,59,50949,3103.11,Online Purchase,Dining,651,29814.4,0
T01576,C0424,47,42547,2391.32,ATM Withdrawal,Fashion,832,22522.22,0
T01577,C0399,39,101882,2393.4,ATM Withdrawal,Fashion,423,21172.38,0
T01578,C0149,45,88136,3841.01,POS Swipe,Dining,576,12702.8,0
T01579,C0431,24,131541,3144.69,ATM Withdrawal,Electronics,693,18676.75,0
T01580,C0457,52,136883,3168.15,Bank Transfer,Travel,659,5496.72,0
T01581,C0309,45,84619,2254.16,Online Purchase,Electronics,768,12654.79,0
T01582,C0137,31,81842,2657.89,POS Swipe,Fashion,356,13671.06,1
T01583,C0202,27,114803,3729.86,Bank Transfer,Utilities,550,36061.33,0
T01584,C0436,33,121858,4130.57,Online Purchase,Dining,449,2522.67,0
T01585,C0313,33,46990,3484.32,Bank Transfer,Groceries,751,32594.5,0
T01586,C0117,48,36193,4620.74,POS Swipe,Fashion,461,11148.35,0
T01587,C0154,59,50109,4102.52,POS Swipe,Travel,419,4184.89,1
T01588,C0425,42,39233,2811.51,Bank Transfer,Fashion,650,15110.23,0
T01589,C0291,30,133557,3358.67,Online Purchase,Travel,398,11301.2,0
T01590,C0063,23,101730,4631.91,ATM Withdrawal,Travel,466,27646.42,1
T01591,C0244,61,148133,3097.74,ATM Withdrawal,Dining,813,17933.08,0
T01592,C0025,26,54510,4124.91,Bank Transfer,Travel,700,48303.09,0
T01593,C0090,62,21306,3445.61,POS Swipe,Electronics,664,48181.13,0
T01594,C0075,53,23849,2761.92,Online Purchase,Utilities,625,22241.39,0
T01595,C0294,60,32360,1212.98,Online Purchase,Fashion,546,39774.86,0
T01596,C0386,37,131072,2132.86,POS Swipe,Utilities,733,762.1,0
T01597,C0391,35,142207,4838.88,ATM Withdrawal,Groceries,392,27435.8,0
T01598,C0210,60,114767,3290.54,Online Purchase,Fashion,567,37190.63,0
T01599,C0475,38,65800,2824.15,Bank Transfer,Utilities,620,10925.47,0
T01600,C0418,21,148442,4665.12,ATM Withdrawal,Utilities,361,3152.47,0
T01601,C0347,67,56963,2934.63,Bank Transfer,Dining,599,7880.35,0
T01602,C0017,50,74330,2632.78,ATM Withdrawal,Dining,702,22148.22,0
T01603,C0128,44,71707,3797.76,POS Swipe,Groceries,602,25367.93,0
T01604,C0427,24,38689,3564.76,Bank Transfer,Travel,552,19106.17,0
T01605,C0443,23,49084,969.83,Bank Transfer,Fashion,777,22054.69,0
T01606,C0364,32,60387,2359.18,POS Swipe,Dining,668,23564.72,0
T01607,C0251,35,94816,2365.21,Bank Transfer,Fashion,459,38494.89,1
T01608,C0179,49,22642,1894.23,ATM Withdrawal,Groceries,465,5351.57,0
T01609,C0182,28,62137,2588.88,Online Purchase,Dining,504,38470.63,0
T01610,C0152,37,99832,2068.47,Online Purchase,Dining,566,34462.5,0
T01611,C0025,41,75561,1000.73,POS Swipe,Travel,437,37108.87,0
T01612,C0455,32,82260,2064.77,ATM Withdrawal,Fashion,667,36749.97,0
T01613,C0180,65,35438,366.02,Bank Transfer,Fashion,742,23582.53,0
T01614,C0198,24,68442,2881.05,Bank Transfer,Fashion,316,10648.87,0
T01615,C0344,38,123061,4269.0,Online Purchase,Travel,367,26877.78,1
T01616,C0161,59,22994,3627.81,Bank Transfer,Dining,432,47903.3,0
T01617,C0177,43,143439,1805.17,Online Purchase,Groceries,729,29467.43,0
T01618,C0285,61,145844,439.92,POS Swipe,Fashion,607,651.25,0
T01619,C0063,31,133530,1014.74,Bank Transfer,Utilities,473,3079.57,1
T01620,C0491,54,119575,2729.72,ATM Withdrawal,Travel,711,49643.89,0
T01621,C0150,38,21813,1039.25,Bank Transfer,Electronics,396,3690.12,0
T01622,C0154,35,113027,2722.15,Online Purchase,Groceries,453,2397.65,0
T01623,C0156,22,143489,1161.84,POS Swipe,Utilities,541,17715.91,0
T01624,C0370,20,104381,4245.37,Online Purchase,Fashion,603,48468.93,0
T01625,C0469,40,138808,1989.37,Bank Transfer,Electronics,584,16001.89,0
T01626,C0049,43,75276,1231.53,Online Purchase,Groceries,326,20553.22,0
T01627,C0455,54,61243,4062.57,Online Purchase,Travel,701,31740.45,1
T01628,C0337,41,82912,1717.48,POS Swipe,Electronics,659,1303.18,0
T01629,C0084,66,80272,561.88,ATM Withdrawal,Dining,359,44898.4,0
T01630,C0361,36,122700,2854.2,Bank Transfer,Electronics,501,26020.21,1
T01631,C0177,68,62051,2909.91,POS Swipe,Utilities,669,23393.86,0
T01632,C0148,42,98854,3574.9,ATM Withdrawal,Groceries,832,43050.26,0
T01633,C0118,38,102736,1204.9,Online Purchase,Utilities,451,47658.52,1
T01634,C0342,29,141992,2221.64,ATM Withdrawal,Utilities,401,21228.92,0
T01635,C0476,58,142019,1415.43,Online Purchase,Fashion,745,8704.81,0
T01636,C0063,50,85618,409.36,Online Purchase,Travel,528,40803.89,0
T01637,C0189,67,21920,4383.69,POS Swipe,Electronics,424,20222.7,1
T01638,C0360,21,126121,3645.7,Online Purchase,Groceries,535,46783.72,0
T01639,C0049,59,97219,1510.81,POS Swipe,Dining,461,47499.96,0
T01640,C0327,24,96872,2998.87,ATM Withdrawal,Travel,652,5829.97,0
T01641,C0257,39,101132,1010.31,ATM Withdrawal,Travel,367,47832.04,1
T01642,C0224,50,22093,4451.73,Online Purchase,Groceries,472,18476.69,0
T01643,C0141,34,32905,578.96,POS Swipe,Travel,560,32348.0,0
T01644,C0478,41,141759,24.17,Online Purchase,Fashion,516,1834.03,0
T01645,C0215,51,44351,2512.53,POS Swipe,Travel,423,44455.33,0
T01646,C0435,45,50981,2917.72,POS Swipe,Fashion,461,32115.71,0
T01647,C0379,60,93903,2896.93,POS Swipe,Electronics,500,32213.37,0
T01648,C0440,58,90821,277.29,ATM Withdrawal,Electronics,753,45118.59,0
T01649,C0211,56,129200,1573.65,POS Swipe,Utilities,701,25466.52,0
T01650,C0318,39,123241,2498.5,ATM Withdrawal,Fashion,761,20584.78,0
T01651,C0032,66,102289,1086.81,POS Swipe,Dining,574,43319.82,0
T01652,C0158,34,136506,4363.77,ATM Withdrawal,Electronics,505,37146.78,0
T01653,C0285,51,104021,440.11,Bank Transfer,Travel,339,47453.89,1
T01654,C0305,23,98513,2439.49,ATM Withdrawal,Groceries,572,47012.08,0
T01655,C0429,63,39874,3458.62,ATM Withdrawal,Groceries,392,19178.08,0
T01656,C0477,23,70931,1312.45,Online Purchase,Fashion,341,22404.62,0
T01657,C0286,51,27674,3123.08,POS Swipe,Dining,764,12873.65,0
T01658,C0144,18,70516,4147.78,Bank Transfer,Utilities,678,33066.33,0
T01659,C0424,27,141982,955.73,Online Purchase,Travel,406,18290.64,0
T01660,C0019,38,148408,4586.52,POS Swipe,Fashion,627,39326.42,0
T01661,C0018,22,114574,2770.02,Bank Transfer,Groceries,364,6165.38,0
T01662,C0257,19,80686,1499.66,Bank Transfer,Fashion,664,5908.5,0
T01663,C0078,39,114851,2157.14,Bank Transfer,Travel,783,10302.32,0
T01664,C0371,65,89212,1564.4,POS Swipe,Dining,323,4306.18,0
T01665,C0175,19,22426,3626.93,Bank Transfer,Dining,839,31039.58,0
T01666,C0498,27,142952,3982.52,Bank Transfer,Electronics,361,7452.9,0
T01667,C0194,51,110009,4165.52,Online Purchase,Travel,790,8082.15,1
T01668,C0476,33,88498,4928.91,ATM Withdrawal,Electronics,572,809.99,0
T01669,C0113,65,49943,3957.47,POS Swipe,Electronics,528,39126.29,0
T01670,C0114,68,86395,3008.91,ATM Withdrawal,Electronics,319,40633.57,0
T01671,C0222,56,64816,1699.41,Online Purchase,Fashion,302,8184.92,0
T01672,C0166,39,24138,2725.25,ATM Withdrawal,Groceries,720,37002.27,0
T01673,C0435,29,120728,210.14,Bank Transfer,Dining,606,21733.9,0
T01674,C0319,41,111176,3725.4,Bank Transfer,Fashion,731,12055.78,1
T01675,C0132,64,95945,2232.55,POS Swipe,Groceries,435,31107.09,1
T01676,C0385,57,24017,105.02,POS Swipe,Dining,814,9006.36,0
T01677,C0264,55,30451,317.22,POS Swipe,Travel,492,37868.49,0
T01678,C0413,27,82956,1940.39,Online Purchase,Dining,714,2476.0,0
T01679,C0055,52,113863,2919.19,POS Swipe,Dining,417,47960.63,0
T01680,C0359,68,30278,2323.7,Online Purchase,Dining,508,3686.58,0
T01681,C0131,66,110480,3097.93,Bank Transfer,Utilities,333,29014.48,1
T01682,C0288,49,63764,2404.07,ATM Withdrawal,Travel,617,45119.5,0
T01683,C0266,24,143030,3310.21,Bank Transfer,Fashion,419,694.03,1
T01684,C0458,38,21134,1099.53,Bank Transfer,Fashion,824,24975.87,0
T01685,C0467,37,82943,568.65,Bank Transfer,Groceries,388,17565.35,0
T01686,C0366,43,115667,2984.19,POS Swipe,Fashion,811,29058.58,0
T01687,C0162,21,74318,2426.02,POS Swipe,Electronics,346,11350.32,0
T01688,C0380,63,123423,139.2,POS Swipe,Dining,821,3338.47,0
T01689,C0481,69,123998,1905.51,ATM Withdrawal,Fashion,583,31334.06,0
T01690,C0087,39,80128,535.1,POS Swipe,Groceries,676,20900.78,0
T01691,C0055,32,108056,2659.13,Online Purchase,Groceries,433,31162.03,0
T01692,C0476,57,41869,1981.91,Bank Transfer,Electronics,547,10605.9,0
T01693,C0288,38,122468,3067.69,ATM Withdrawal,Groceries,617,17003.19,0
T01694,C0178,32,137034,4028.98,ATM Withdrawal,Utilities,735,28127.9,0
T01695,C0391,39,25039,1501.85,ATM Withdrawal,Dining,475,29696.33,0
T01696,C0349,69,41281,4810.7,ATM Withdrawal,Dining,650,18678.51,0
T01697,C0008,45,132935,2680.49,ATM Withdrawal,Dining,442,14074.65,0
T01698,C0321,31,30442,3093.36,Online Purchase,Travel,697,13757.66,0
T01699,C0313,44,93788,3404.96,Bank Transfer,Fashion,668,8817.5,0
T01700,C0247,58,139729,3335.32,ATM Withdrawal,Utilities,800,16337.71,0
T01701,C0323,57,47586,2557.3,Bank Transfer,Fashion,669,10052.07,0
T01702,C0472,45,73053,2146.68,POS Swipe,Utilities,681,31727.39,0
T01703,C0471,43,70489,273.64,ATM Withdrawal,Fashion,385,28496.44,0
T01704,C0443,66,103104,115.32,ATM Withdrawal,Electronics,759,19191.18,0
T01705,C0255,19,106346,1793.02,Bank Transfer,Groceries,624,16358.92,0
T01706,C0328,42,87087,1671.64,ATM Withdrawal,Groceries,821,11956.95,0
T01707,C0054,20,32625,1941.54,ATM Withdrawal,Electronics,788,26819.37,0
T01708,C0249,25,54397,696.15,ATM Withdrawal,Utilities,696,45953.25,0
T01709,C0239,61,78671,3692.15,Online Purchase,Travel,654,34316.58,0
T01710,C0229,50,136214,4285.54,Online Purchase,Utilities,587,37246.29,0
T01711,C0067,59,111785,4693.88,ATM Withdrawal,Groceries,758,41735.46,0
T01712,C0051,69,86897,2464.35,Online Purchase,Travel,835,17646.59,0
T01713,C0097,52,46149,3505.82,POS Swipe,Fashion,590,3237.5,0
T01714,C0092,23,80030,4278.48,ATM Withdrawal,Travel,467,31165.68,0
T01715,C0495,56,89906,2094.36,POS Swipe,Utilities,727,9514.75,0
T01716,C0264,69,25283,1550.52,Bank Transfer,Electronics,789,28495.28,0
T01717,C0418,40,27610,4683.94,POS Swipe,Fashion,654,37001.56,0
T01718,C0291,42,63326,2580.8,Bank Transfer,Utilities,495,39203.55,1
T01719,C0096,67,34924,2488.78,ATM Withdrawal,Fashion,844,15161.77,0
T01720,C0088,60,133143,896.19,Bank Transfer,Travel,310,25670.42,0
T01721,C0078,36,130253,545.23,Bank Transfer,Groceries,555,31086.16,0
T01722,C0288,22,96162,4211.32,POS Swipe,Utilities,695,40992.09,1
T01723,C0120,68,120297,3072.6,POS Swipe,Electronics,708,38093.29,0
T01724,C0302,28,20869,1632.49,POS Swipe,Travel,661,49399.97,0
T01725,C0491,29,117088,962.72,ATM Withdrawal,Utilities,558,503.43,0
T01726,C0400,27,21014,2779.71,ATM Withdrawal,Electronics,302,21930.72,0
T01727,C0452,25,30103,2921.68,POS Swipe,Utilities,383,12876.62,0
T01728,C0165,41,102522,1038.93,ATM Withdrawal,Travel,455,6082.68,0
T01729,C0182,45,130317,4257.77,ATM Withdrawal,Utilities,475,45584.61,0
T01730,C0469,58,116007,425.9,Bank Transfer,Fashion,771,49898.31,0
T01731,C0398,53,53458,1783.68,Bank Transfer,Travel,723,9111.75,0
T01732,C0223,54,110605,3403.52,POS Swipe,Utilities,433,2017.83,0
T01733,C0311,38,102409,1374.23,ATM Withdrawal,Groceries,679,13825.22,0
T01734,C0432,25,43248,4139.24,Bank Transfer,Utilities,576,41759.61,1
T01735,C0466,26,109160,3700.64,Online Purchase,Fashion,535,14765.12,0
T01736,C0007,64,63516,3946.17,ATM Withdrawal,Electronics,312,2939.38,1
T01737,C0330,32,49061,599.94,Online Purchase,Electronics,641,2719.36,0
T01738,C0263,65,44170,707.03,POS Swipe,Electronics,334,21428.4,0
T01739,C0161,63,28024,1435.94,ATM Withdrawal,Groceries,513,46598.1,0
T01740,C0151,57,102214,2592.8,POS Swipe,Fashion,711,14367.43,0
T01741,C0085,35,123792,3741.34,POS Swipe,Travel,704,21415.17,0
T01742,C0147,59,105947,4183.47,POS Swipe,Electronics,793,5186.5,1
T01743,C0112,37,63803,3523.15,POS Swipe,Fashion,458,24729.28,0
T01744,C0381,23,39296,4643.34,POS Swipe,Utilities,409,34857.7,1
T01745,C0403,29,111829,3695.02,ATM Withdrawal,Groceries,848,13630.4,0
T01746,C0036,19,112708,1534.81,Online Purchase,Fashion,825,14905.89,0
T01747,C0285,24,106664,1329.08,ATM Withdrawal,Fashion,646,42114.55,0
T01748,C0188,33,38257,3482.48,ATM Withdrawal,Travel,578,617.15,0
T01749,C0082,20,32855,968.39,ATM Withdrawal,Fashion,778,31859.89,0
T01750,C0002,62,105178,468.11,Bank Transfer,Travel,410,19754.84,0
T01751,C0385,20,149876,2663.45,Bank Transfer,Groceries,730,14989.19,0
T01752,C0303,44,121121,4109.1,ATM Withdrawal,Groceries,841,32913.93,0
T01753,C0197,67,143324,511.39,Online Purchase,Utilities,414,41749.96,0
T01754,C0404,60,40025,3960.5,ATM Withdrawal,Travel,389,27963.77,1
T01755,C0011,57,24458,4058.8,POS Swipe,Travel,511,1651.62,0
T01756,C0234,55,83610,2413.96,Bank Transfer,Electronics,849,23123.92,0
T01757,C0386,50,90843,291.26,Bank Transfer,Electronics,838,23191.72,0
T01758,C0195,45,127237,877.08,ATM Withdrawal,Utilities,659,27235.54,0
T01759,C0471,18,103961,3538.59,ATM Withdrawal,Groceries,785,33580.85,0
T01760,C0119,25,69831,3560.33,Online Purchase,Dining,671,1063.99,0
T01761,C0396,54,63427,4492.28,Online Purchase,Electronics,514,25150.43,0
T01762,C0020,49,113809,2915.52,POS Swipe,Fashion,314,29456.56,1
T01763,C0261,65,58506,624.92,ATM Withdrawal,Groceries,558,17233.33,0
T01764,C0293,60,25668,611.47,ATM Withdrawal,Dining,762,33451.42,0
T01765,C0422,54,111470,3607.06,ATM Withdrawal,Fashion,419,11486.07,0
